point_id,y,prod_level,alloc_key,cell5m,x,name_cntr,name_adm1,name_adm2,lon,lat,mean_rain_mm,mean_ET_apr_sep_mm_1990_2020
1238,ETH,ET02001,9402656,4059135,41.29166667,Ethiopia,Afar,Afar Zone 1,41.29166667,11.70833333,161.4084171,89.30030379387097
1239,ETH,ET02001,9402657,4059136,41.375,Ethiopia,Afar,Afar Zone 1,41.375,11.70833333,160.402701,84.94947989
1240,ETH,ET04003,9412582,4063381,35.125,Ethiopia,Benishangul Gumuz,Metekel,35.125,11.625,1029.93651,436.540756716129
1241,ETH,ET04003,9412583,4063382,35.20833333,Ethiopia,Benishangul Gumuz,Metekel,35.20833333,11.625,1056.98325,445.61552775161294
1242,ETH,ET03005,9412598,4063397,36.45833333,Ethiopia,Amhara,North Gonder,36.45833333,11.625,1413.638784,478.98083072580647
1243,ETH,ET03005,9412599,4063398,36.54166667,Ethiopia,Amhara,North Gonder,36.54166667,11.625,1435.82165,469.3816863032258
1244,ETH,ET03012,9412601,4063400,36.70833333,Ethiopia,Amhara,West Gojam,36.70833333,11.625,1515.229988,484.03973396774194
1245,ETH,ET03012,9412602,4063401,36.79166667,Ethiopia,Amhara,West Gojam,36.79166667,11.625,1445.598916,484.03973396774194
1246,ETH,ET03012,9412603,4063402,36.875,Ethiopia,Amhara,West Gojam,36.875,11.625,1513.490599,457.40659590322576
1247,ETH,ET03012,9412604,4063403,36.95833333,Ethiopia,Amhara,West Gojam,36.95833333,11.625,1472.280776,444.8746436774194
1248,ETH,ET03012,9412605,4063404,37.04166667,Ethiopia,Amhara,West Gojam,37.04166667,11.625,1393.855145,464.3970216774194
1249,ETH,ET03012,9412606,4063405,37.125,Ethiopia,Amhara,West Gojam,37.125,11.625,1340.066271,123.13237998387098
1250,ETH,ET03012,9412607,4063406,37.20833333,Ethiopia,Amhara,West Gojam,37.20833333,11.625,1352.040915,119.67766093548387
1251,ETH,ET03012,9412608,4063407,37.29166667,Ethiopia,Amhara,West Gojam,37.29166667,11.625,1373.083514,119.67766093548387
1252,ETH,ET03012,9412610,4063409,37.45833333,Ethiopia,Amhara,West Gojam,37.45833333,11.625,1382.379084,73.0660554451613
1253,ETH,ET03009,9412611,4063410,37.54166667,Ethiopia,Amhara,South Gonder,37.54166667,11.625,1390.36347,68.3645360451613
1254,ETH,ET03009,9412612,4063411,37.625,Ethiopia,Amhara,South Gonder,37.625,11.625,1420.316584,386.8480098387097
1255,ETH,ET03009,9412613,4063412,37.70833333,Ethiopia,Amhara,South Gonder,37.70833333,11.625,1459.770801,380.46295554838713
1256,ETH,ET03009,9412614,4063413,37.79166667,Ethiopia,Amhara,South Gonder,37.79166667,11.625,1439.737643,380.46295554838713
1257,ETH,ET03009,9412615,4063414,37.875,Ethiopia,Amhara,South Gonder,37.875,11.625,1412.131486,382.1459841290323
1258,ETH,ET03009,9412616,4063415,37.95833333,Ethiopia,Amhara,South Gonder,37.95833333,11.625,1429.766216,389.3653221612903
1259,ETH,ET03009,9412617,4063416,38.04166667,Ethiopia,Amhara,South Gonder,38.04166667,11.625,1350.366144,384.7308922903226
1260,ETH,ET03009,9412618,4063417,38.125,Ethiopia,Amhara,South Gonder,38.125,11.625,1313.956042,320.4441002903226
1261,ETH,ET03009,9412619,4063418,38.20833333,Ethiopia,Amhara,South Gonder,38.20833333,11.625,1325.658096,324.3082689032258
1262,ETH,ET03009,9412620,4063419,38.29166667,Ethiopia,Amhara,South Gonder,38.29166667,11.625,1223.738494,324.3082689032258
1263,ETH,ET03009,9412621,4063420,38.375,Ethiopia,Amhara,South Gonder,38.375,11.625,994.5701955,345.20243158064517
1264,ETH,ET03009,9412622,4063421,38.45833333,Ethiopia,Amhara,South Gonder,38.45833333,11.625,1007.459381,328.2836176774194
1265,ETH,ET03009,9412623,4063422,38.54166667,Ethiopia,Amhara,South Gonder,38.54166667,11.625,930.6183621,335.65030251612905
1266,ETH,ET03009,9412624,4063423,38.625,Ethiopia,Amhara,South Gonder,38.625,11.625,829.1069166,400.4724555806452
1267,ETH,ET03007,9412625,4063424,38.70833333,Ethiopia,Amhara,North Wollo,38.70833333,11.625,814.8625141,367.29539993548383
1268,ETH,ET03007,9412626,4063425,38.79166667,Ethiopia,Amhara,North Wollo,38.79166667,11.625,902.2223647,367.29539993548383
1269,ETH,ET03007,9412627,4063426,38.875,Ethiopia,Amhara,North Wollo,38.875,11.625,967.4323261,344.04928577419355
1270,ETH,ET03007,9412628,4063427,38.95833333,Ethiopia,Amhara,North Wollo,38.95833333,11.625,981.8607613,317.7246081290323
1271,ETH,ET03007,9412629,4063428,39.04166667,Ethiopia,Amhara,North Wollo,39.04166667,11.625,907.1284084,344.7497139032258
1272,ETH,ET03007,9412630,4063429,39.125,Ethiopia,Amhara,North Wollo,39.125,11.625,944.3154648,337.08866590322583
1273,ETH,ET03007,9412631,4063430,39.20833333,Ethiopia,Amhara,North Wollo,39.20833333,11.625,999.1730702,362.0080929354839
1274,ETH,ET03007,9412632,4063431,39.29166667,Ethiopia,Amhara,North Wollo,39.29166667,11.625,929.1765429,362.0080929354839
1275,ETH,ET03007,9412633,4063432,39.375,Ethiopia,Amhara,North Wollo,39.375,11.625,985.7374166,363.08056922580647
1276,ETH,ET03007,9412634,4063433,39.45833333,Ethiopia,Amhara,North Wollo,39.45833333,11.625,1073.572627,325.21333803225804
1277,ETH,ET03010,9412635,4063434,39.54166667,Ethiopia,Amhara,South Wollo,39.54166667,11.625,1143.361347,358.9313152903226
1278,ETH,ET03007,9412636,4063435,39.625,Ethiopia,Amhara,North Wollo,39.625,11.625,1000.636821,318.1347561451613
1279,ETH,ET03007,9412637,4063436,39.70833333,Ethiopia,Amhara,North Wollo,39.70833333,11.625,935.4442253,323.98310058709677
1280,ETH,ET03007,9412638,4063437,39.79166667,Ethiopia,Amhara,North Wollo,39.79166667,11.625,950.7306429,323.98310058709677
1281,ETH,ET03007,9412639,4063438,39.875,Ethiopia,Amhara,North Wollo,39.875,11.625,799.8585683,320.787810216129
1282,ETH,ET02001,9412641,4063440,40.04166667,Ethiopia,Afar,Afar Zone 1,40.04166667,11.625,644.9648597,218.07231051032258
1283,ETH,ET02001,9412642,4063441,40.125,Ethiopia,Afar,Afar Zone 1,40.125,11.625,605.7653803,239.8683235564516
1284,ETH,ET02001,9412652,4063451,40.95833333,Ethiopia,Afar,Afar Zone 1,40.95833333,11.625,226.5128323,100.04588391741936
1285,ETH,ET02001,9412655,4063454,41.20833333,Ethiopia,Afar,Afar Zone 1,41.20833333,11.625,162.9568084,179.28467189032258
1286,ETH,ET02001,9412656,4063455,41.29166667,Ethiopia,Afar,Afar Zone 1,41.29166667,11.625,151.9769652,179.28467189032258
1287,ETH,ET02001,9412657,4063456,41.375,Ethiopia,Afar,Afar Zone 1,41.375,11.625,149.9051823,134.2184169580645
1288,ETH,ET02001,9412658,4063457,41.45833333,Ethiopia,Afar,Afar Zone 1,41.45833333,11.625,159.6544704,123.19618815483871
1289,ETH,ET02001,9412659,4063458,41.54166667,Ethiopia,Afar,Afar Zone 1,41.54166667,11.625,157.0519267,172.88623411290322
1290,ETH,ET02001,9412660,4063459,41.625,Ethiopia,Afar,Afar Zone 1,41.625,11.625,153.7508697,205.65320062903228
1291,ETH,ET04003,9422582,4067701,35.125,Ethiopia,Benishangul Gumuz,Metekel,35.125,11.54166667,1091.262664,417.7901950193549
1292,ETH,ET04003,9422583,4067702,35.20833333,Ethiopia,Benishangul Gumuz,Metekel,35.20833333,11.54166667,1097.067365,435.83155738387103
1293,ETH,ET04003,9422595,4067714,36.20833333,Ethiopia,Benishangul Gumuz,Metekel,36.20833333,11.54166667,1749.753155,476.2342237419355
1294,ETH,ET04003,9422597,4067716,36.375,Ethiopia,Benishangul Gumuz,Metekel,36.375,11.54166667,1525.880005,496.1104359677419
1295,ETH,ET03005,9422598,4067717,36.45833333,Ethiopia,Amhara,North Gonder,36.45833333,11.54166667,1488.96235,469.263273
1296,ETH,ET03005,9422599,4067718,36.54166667,Ethiopia,Amhara,North Gonder,36.54166667,11.54166667,1480.667639,469.68723306451614
1297,ETH,ET03012,9422601,4067720,36.70833333,Ethiopia,Amhara,West Gojam,36.70833333,11.54166667,1608.397741,434.6062456774194
1298,ETH,ET03012,9422602,4067721,36.79166667,Ethiopia,Amhara,West Gojam,36.79166667,11.54166667,1693.30244,434.6062456774194
1299,ETH,ET03012,9422603,4067722,36.875,Ethiopia,Amhara,West Gojam,36.875,11.54166667,1600.35392,397.5521163548387
1300,ETH,ET03012,9422604,4067723,36.95833333,Ethiopia,Amhara,West Gojam,36.95833333,11.54166667,1501.920209,422.1988630645161
1301,ETH,ET03012,9422605,4067724,37.04166667,Ethiopia,Amhara,West Gojam,37.04166667,11.54166667,1429.304114,442.5223176451613
1302,ETH,ET03012,9422606,4067725,37.125,Ethiopia,Amhara,West Gojam,37.125,11.54166667,1369.566173,71.3773171516129
1303,ETH,ET03012,9422607,4067726,37.20833333,Ethiopia,Amhara,West Gojam,37.20833333,11.54166667,1404.690743,67.57943600129032
1304,ETH,ET03012,9422608,4067727,37.29166667,Ethiopia,Amhara,West Gojam,37.29166667,11.54166667,1382.942153,67.57943600129032
1305,ETH,ET03012,9422609,4067728,37.375,Ethiopia,Amhara,West Gojam,37.375,11.54166667,1381.7452,67.02024487903226
1306,ETH,ET03012,9422610,4067729,37.45833333,Ethiopia,Amhara,West Gojam,37.45833333,11.54166667,1324.449161,74.76119006258064
1307,ETH,ET03009,9422611,4067730,37.54166667,Ethiopia,Amhara,South Gonder,37.54166667,11.54166667,1300.051619,70.40844228064516
1308,ETH,ET03009,9422612,4067731,37.625,Ethiopia,Amhara,South Gonder,37.625,11.54166667,1320.305466,403.4221938064516
1309,ETH,ET03009,9422613,4067732,37.70833333,Ethiopia,Amhara,South Gonder,37.70833333,11.54166667,1400.355114,364.607553
1310,ETH,ET03009,9422614,4067733,37.79166667,Ethiopia,Amhara,South Gonder,37.79166667,11.54166667,1378.801434,364.607553
1311,ETH,ET03009,9422615,4067734,37.875,Ethiopia,Amhara,South Gonder,37.875,11.54166667,1407.806876,341.28656561290325
1312,ETH,ET03009,9422616,4067735,37.95833333,Ethiopia,Amhara,South Gonder,37.95833333,11.54166667,1374.132438,358.2855890322581
1313,ETH,ET03009,9422617,4067736,38.04166667,Ethiopia,Amhara,South Gonder,38.04166667,11.54166667,1314.881058,399.3005510967742
1314,ETH,ET03009,9422618,4067737,38.125,Ethiopia,Amhara,South Gonder,38.125,11.54166667,1278.1982,356.2372106129032
1315,ETH,ET03009,9422619,4067738,38.20833333,Ethiopia,Amhara,South Gonder,38.20833333,11.54166667,1305.841601,352.51907803225805
1316,ETH,ET03009,9422620,4067739,38.29166667,Ethiopia,Amhara,South Gonder,38.29166667,11.54166667,1176.962921,352.51907803225805
1317,ETH,ET03009,9422621,4067740,38.375,Ethiopia,Amhara,South Gonder,38.375,11.54166667,1010.970096,380.7199092258065
1318,ETH,ET03009,9422622,4067741,38.45833333,Ethiopia,Amhara,South Gonder,38.45833333,11.54166667,858.6087027,385.42485851612906
1319,ETH,ET03009,9422623,4067742,38.54166667,Ethiopia,Amhara,South Gonder,38.54166667,11.54166667,866.1138729,368.43241835483866
1320,ETH,ET03009,9422624,4067743,38.625,Ethiopia,Amhara,South Gonder,38.625,11.54166667,861.2228757,387.70634448387096
1321,ETH,ET03007,9422625,4067744,38.70833333,Ethiopia,Amhara,North Wollo,38.70833333,11.54166667,835.7573816,387.6587627741936
1322,ETH,ET03007,9422626,4067745,38.79166667,Ethiopia,Amhara,North Wollo,38.79166667,11.54166667,844.7626719,387.6587627741936
1323,ETH,ET03007,9422627,4067746,38.875,Ethiopia,Amhara,North Wollo,38.875,11.54166667,879.2742163,362.17539629032257
1324,ETH,ET03007,9422628,4067747,38.95833333,Ethiopia,Amhara,North Wollo,38.95833333,11.54166667,846.4470857,342.19442341935485
1325,ETH,ET03007,9422629,4067748,39.04166667,Ethiopia,Amhara,North Wollo,39.04166667,11.54166667,944.8992673,336.6690642258065
1326,ETH,ET03007,9422630,4067749,39.125,Ethiopia,Amhara,North Wollo,39.125,11.54166667,887.4365242,347.7282621935484
1327,ETH,ET03007,9422631,4067750,39.20833333,Ethiopia,Amhara,North Wollo,39.20833333,11.54166667,901.9721663,383.260637
1328,ETH,ET03010,9422632,4067751,39.29166667,Ethiopia,Amhara,South Wollo,39.29166667,11.54166667,853.8138512,383.260637
1329,ETH,ET03010,9422633,4067752,39.375,Ethiopia,Amhara,South Wollo,39.375,11.54166667,1006.36446,376.8865429354839
1330,ETH,ET03010,9422634,4067753,39.45833333,Ethiopia,Amhara,South Wollo,39.45833333,11.54166667,1079.178027,278.25951532580643
1331,ETH,ET03010,9422635,4067754,39.54166667,Ethiopia,Amhara,South Wollo,39.54166667,11.54166667,1140.387961,297.68372648387094
1332,ETH,ET03007,9422636,4067755,39.625,Ethiopia,Amhara,North Wollo,39.625,11.54166667,967.6894328,335.04456985483876
1333,ETH,ET03007,9422637,4067756,39.70833333,Ethiopia,Amhara,North Wollo,39.70833333,11.54166667,939.5973777,349.93444923548384
1334,ETH,ET03007,9422638,4067757,39.79166667,Ethiopia,Amhara,North Wollo,39.79166667,11.54166667,921.0062957,349.93444923548384
1335,ETH,ET03007,9422639,4067758,39.875,Ethiopia,Amhara,North Wollo,39.875,11.54166667,860.3970068,346.4067896483871
1336,ETH,ET03010,9422640,4067759,39.95833333,Ethiopia,Amhara,South Wollo,39.95833333,11.54166667,721.2720859,302.71955355806455
1337,ETH,ET02001,9422642,4067761,40.125,Ethiopia,Afar,Afar Zone 1,40.125,11.54166667,634.192652,221.7702620983871
1338,ETH,ET02001,9422652,4067771,40.95833333,Ethiopia,Afar,Afar Zone 1,40.95833333,11.54166667,225.0556058,130.89547962870967
1339,ETH,ET02001,9422655,4067774,41.20833333,Ethiopia,Afar,Afar Zone 1,41.20833333,11.54166667,184.7327921,198.49148271290323
1340,ETH,ET02001,9422656,4067775,41.29166667,Ethiopia,Afar,Afar Zone 1,41.29166667,11.54166667,154.3028585,198.49148271290323
1341,ETH,ET02001,9422657,4067776,41.375,Ethiopia,Afar,Afar Zone 1,41.375,11.54166667,150.0324814,150.65941014645162
1342,ETH,ET02001,9422658,4067777,41.45833333,Ethiopia,Afar,Afar Zone 1,41.45833333,11.54166667,151.6579749,191.56619718064516
1343,ETH,ET02001,9422659,4067778,41.54166667,Ethiopia,Afar,Afar Zone 1,41.54166667,11.54166667,151.3540796,241.3622301612903
1344,ETH,ET02001,9422660,4067779,41.625,Ethiopia,Afar,Afar Zone 1,41.625,11.54166667,162.5702269,187.51549904838708
1345,ETH,ET04003,9432592,4072031,35.95833333,Ethiopia,Benishangul Gumuz,Metekel,35.95833333,11.45833333,1554.395558,523.2448037741935
1346,ETH,ET04003,9432594,4072033,36.125,Ethiopia,Benishangul Gumuz,Metekel,36.125,11.45833333,1622.078837,408.13525922580646
1347,ETH,ET04003,9432595,4072034,36.20833333,Ethiopia,Benishangul Gumuz,Metekel,36.20833333,11.45833333,2014.758569,421.58197006451616
1348,ETH,ET04003,9432596,4072035,36.29166667,Ethiopia,Benishangul Gumuz,Metekel,36.29166667,11.45833333,1705.611547,421.58197006451616
1349,ETH,ET04003,9432597,4072036,36.375,Ethiopia,Benishangul Gumuz,Metekel,36.375,11.45833333,1540.649865,488.6551051612903
1350,ETH,ET03005,9432598,4072037,36.45833333,Ethiopia,Amhara,North Gonder,36.45833333,11.45833333,1506.996049,472.2717864838709
1351,ETH,ET03002,9432599,4072038,36.54166667,Ethiopia,Amhara,Awi,36.54166667,11.45833333,1470.67692,478.74328303225803
1352,ETH,ET03012,9432601,4072040,36.70833333,Ethiopia,Amhara,West Gojam,36.70833333,11.45833333,1496.354875,483.9594872580645
1353,ETH,ET03012,9432602,4072041,36.79166667,Ethiopia,Amhara,West Gojam,36.79166667,11.45833333,1601.326976,483.9594872580645
1354,ETH,ET03012,9432603,4072042,36.875,Ethiopia,Amhara,West Gojam,36.875,11.45833333,1552.758775,418.5372523225807
1355,ETH,ET03012,9432604,4072043,36.95833333,Ethiopia,Amhara,West Gojam,36.95833333,11.45833333,1484.011897,442.92956358064515
1356,ETH,ET03012,9432605,4072044,37.04166667,Ethiopia,Amhara,West Gojam,37.04166667,11.45833333,1444.436173,458.2257590967742
1357,ETH,ET03012,9432606,4072045,37.125,Ethiopia,Amhara,West Gojam,37.125,11.45833333,1419.867937,67.8775666032258
1358,ETH,ET03012,9432607,4072046,37.20833333,Ethiopia,Amhara,West Gojam,37.20833333,11.45833333,1441.806823,65.47727285387097
1359,ETH,ET03012,9432608,4072047,37.29166667,Ethiopia,Amhara,West Gojam,37.29166667,11.45833333,1380.821467,65.47727285387097
1360,ETH,ET03012,9432609,4072048,37.375,Ethiopia,Amhara,West Gojam,37.375,11.45833333,1375.713329,64.76597335032258
1361,ETH,ET03012,9432610,4072049,37.45833333,Ethiopia,Amhara,West Gojam,37.45833333,11.45833333,1356.472847,75.70083793032258
1362,ETH,ET03012,9432611,4072050,37.54166667,Ethiopia,Amhara,West Gojam,37.54166667,11.45833333,1231.807808,73.03181196774193
1363,ETH,ET03012,9432612,4072051,37.625,Ethiopia,Amhara,West Gojam,37.625,11.45833333,1214.855921,427.8814968064516
1364,ETH,ET03009,9432613,4072052,37.70833333,Ethiopia,Amhara,South Gonder,37.70833333,11.45833333,1315.169711,399.96796970967745
1365,ETH,ET03009,9432614,4072053,37.79166667,Ethiopia,Amhara,South Gonder,37.79166667,11.45833333,1327.132634,399.96796970967745
1366,ETH,ET03009,9432615,4072054,37.875,Ethiopia,Amhara,South Gonder,37.875,11.45833333,1352.896828,370.0174406451613
1367,ETH,ET03009,9432616,4072055,37.95833333,Ethiopia,Amhara,South Gonder,37.95833333,11.45833333,1320.572028,370.52658074193545
1368,ETH,ET03009,9432617,4072056,38.04166667,Ethiopia,Amhara,South Gonder,38.04166667,11.45833333,1265.345013,418.79255409677415
1369,ETH,ET03009,9432618,4072057,38.125,Ethiopia,Amhara,South Gonder,38.125,11.45833333,1228.50092,379.5829279032258
1370,ETH,ET03009,9432619,4072058,38.20833333,Ethiopia,Amhara,South Gonder,38.20833333,11.45833333,1230.28881,364.0387315483871
1371,ETH,ET03009,9432620,4072059,38.29166667,Ethiopia,Amhara,South Gonder,38.29166667,11.45833333,1188.441931,364.0387315483871
1372,ETH,ET03009,9432621,4072060,38.375,Ethiopia,Amhara,South Gonder,38.375,11.45833333,1010.447965,385.0501970967742
1373,ETH,ET03009,9432622,4072061,38.45833333,Ethiopia,Amhara,South Gonder,38.45833333,11.45833333,909.8769657,380.82129480645165
1374,ETH,ET03009,9432623,4072062,38.54166667,Ethiopia,Amhara,South Gonder,38.54166667,11.45833333,813.9232922,389.9388608709677
1375,ETH,ET03009,9432624,4072063,38.625,Ethiopia,Amhara,South Gonder,38.625,11.45833333,874.5063135,390.396599516129
1376,ETH,ET03007,9432625,4072064,38.70833333,Ethiopia,Amhara,North Wollo,38.70833333,11.45833333,807.1409038,394.29845632258065
1377,ETH,ET03007,9432626,4072065,38.79166667,Ethiopia,Amhara,North Wollo,38.79166667,11.45833333,923.6129699,394.29845632258065
1378,ETH,ET03007,9432627,4072066,38.875,Ethiopia,Amhara,North Wollo,38.875,11.45833333,952.0801659,356.32115596774196
1379,ETH,ET03007,9432628,4072067,38.95833333,Ethiopia,Amhara,North Wollo,38.95833333,11.45833333,905.6995332,355.6328608387097
1380,ETH,ET03007,9432629,4072068,39.04166667,Ethiopia,Amhara,North Wollo,39.04166667,11.45833333,909.2395711,369.015972
1381,ETH,ET03007,9432630,4072069,39.125,Ethiopia,Amhara,North Wollo,39.125,11.45833333,819.9692393,395.0665552903226
1382,ETH,ET03010,9432631,4072070,39.20833333,Ethiopia,Amhara,South Wollo,39.20833333,11.45833333,818.6430317,398.9545942580645
1383,ETH,ET03010,9432632,4072071,39.29166667,Ethiopia,Amhara,South Wollo,39.29166667,11.45833333,845.4499844,398.9545942580645
1384,ETH,ET03010,9432633,4072072,39.375,Ethiopia,Amhara,South Wollo,39.375,11.45833333,977.1126773,376.6900880645161
1385,ETH,ET03010,9432634,4072073,39.45833333,Ethiopia,Amhara,South Wollo,39.45833333,11.45833333,1095.884269,286.5564129806451
1386,ETH,ET03010,9432635,4072074,39.54166667,Ethiopia,Amhara,South Wollo,39.54166667,11.45833333,1122.993743,313.72973373225807
1387,ETH,ET03010,9432636,4072075,39.625,Ethiopia,Amhara,South Wollo,39.625,11.45833333,933.8546545,344.27531106451613
1388,ETH,ET03010,9432637,4072076,39.70833333,Ethiopia,Amhara,South Wollo,39.70833333,11.45833333,915.0716824,350.5969965483871
1389,ETH,ET03010,9432638,4072077,39.79166667,Ethiopia,Amhara,South Wollo,39.79166667,11.45833333,915.7557225,350.5969965483871
1390,ETH,ET03010,9432639,4072078,39.875,Ethiopia,Amhara,South Wollo,39.875,11.45833333,853.6263523,348.17929037419356
1391,ETH,ET03010,9432640,4072079,39.95833333,Ethiopia,Amhara,South Wollo,39.95833333,11.45833333,756.518102,331.29226962903226
1392,ETH,ET03010,9432641,4072080,40.04166667,Ethiopia,Amhara,South Wollo,40.04166667,11.45833333,750.2975083,328.1698362322581
1393,ETH,ET02001,9432656,4072095,41.29166667,Ethiopia,Afar,Afar Zone 1,41.29166667,11.45833333,156.0048825,114.41576488838709
1394,ETH,ET02001,9432657,4072096,41.375,Ethiopia,Afar,Afar Zone 1,41.375,11.45833333,145.6299903,108.14990527774192
1395,ETH,ET02001,9432658,4072097,41.45833333,Ethiopia,Afar,Afar Zone 1,41.45833333,11.45833333,140.5399175,156.20237800645162
1396,ETH,ET02001,9432659,4072098,41.54166667,Ethiopia,Afar,Afar Zone 1,41.54166667,11.45833333,142.8258178,270.43917358064516
1397,ETH,ET02001,9432660,4072099,41.625,Ethiopia,Afar,Afar Zone 1,41.625,11.45833333,149.3601452,210.9282602580645
