point_id,y,prod_level,alloc_key,cell5m,x,name_cntr,name_adm1,name_adm2,lon,lat,mean_rain_mm,whea_a,maiz_a,barl_a,sorg_a
1215,ETH,ET03009,9402621,4059100,38.375,Ethiopia,Amhara,South Gonder,38.375,11.70833333,1134.471582,2225.5,0,2501,0
1216,ETH,ET03009,9402622,4059101,38.45833333,Ethiopia,Amhara,South Gonder,38.45833333,11.70833333,1054.470913,1745.1,0,1980.2,0
1217,ETH,ET03009,9402623,4059102,38.54166667,Ethiopia,Amhara,South Gonder,38.54166667,11.70833333,924.8246834,304.7,253.9,366.4,259.6
1218,ETH,ET03007,9402624,4059103,38.625,Ethiopia,Amhara,North Wollo,38.625,11.70833333,884.0776434,177.6,253.9,283.3,405.2
1219,ETH,ET03007,9402625,4059104,38.70833333,Ethiopia,Amhara,North Wollo,38.70833333,11.70833333,927.044722,2345.5,1918.6,2127.6,2530.4
1220,ETH,ET03007,9402626,4059105,38.79166667,Ethiopia,Amhara,North Wollo,38.79166667,11.70833333,1005.928061,2101.4,1560.6,2619,2188.5
1221,ETH,ET03007,9402627,4059106,38.875,Ethiopia,Amhara,North Wollo,38.875,11.70833333,894.1457449,1468.8,1156.3,2306.8,1707.1
1222,ETH,ET03007,9402628,4059107,38.95833333,Ethiopia,Amhara,North Wollo,38.95833333,11.70833333,953.0613512,2751.2,683.9,2723.1,892.2
1223,ETH,ET03007,9402629,4059108,39.04166667,Ethiopia,Amhara,North Wollo,39.04166667,11.70833333,1002.093244,4525.1,0,3607.7,0
1224,ETH,ET03007,9402630,4059109,39.125,Ethiopia,Amhara,North Wollo,39.125,11.70833333,997.0958941,3560.1,0,3243.5,0
1225,ETH,ET03007,9402631,4059110,39.20833333,Ethiopia,Amhara,North Wollo,39.20833333,11.70833333,1009.38532,2417,0,3607.7,0
1226,ETH,ET03007,9402632,4059111,39.29166667,Ethiopia,Amhara,North Wollo,39.29166667,11.70833333,1027.497322,2077.1,0,3382.2,0
1227,ETH,ET03007,9402633,4059112,39.375,Ethiopia,Amhara,North Wollo,39.375,11.70833333,1077.910539,1056,479.1,1717.1,793.2
1228,ETH,ET03007,9402634,4059113,39.45833333,Ethiopia,Amhara,North Wollo,39.45833333,11.70833333,1195.523705,263.2,0,427.8,0
1229,ETH,ET03007,9402635,4059114,39.54166667,Ethiopia,Amhara,North Wollo,39.54166667,11.70833333,1181.741246,180.7,253.9,294.9,190.2
1230,ETH,ET03007,9402636,4059115,39.625,Ethiopia,Amhara,North Wollo,39.625,11.70833333,1047.120344,1201.8,1032.2,1774.9,1658.6
1231,ETH,ET03007,9402637,4059116,39.70833333,Ethiopia,Amhara,North Wollo,39.70833333,11.70833333,948.0469664,1696.5,4079.8,2341.5,5695.9
1232,ETH,ET03007,9402638,4059117,39.79166667,Ethiopia,Amhara,North Wollo,39.79166667,11.70833333,935.8929259,751.5,1863,907.7,2264.4
1233,ETH,ET03007,9402639,4059118,39.875,Ethiopia,Amhara,North Wollo,39.875,11.70833333,792.3693272,307.6,990.3,352.6,1459.4
1234,ETH,ET02001,9402652,4059131,40.95833333,Ethiopia,Afar,Afar Zone 1,40.95833333,11.70833333,234.15694,0,405.2,1751.7,742.3
1235,ETH,ET02001,9402653,4059132,41.04166667,Ethiopia,Afar,Afar Zone 1,41.04166667,11.70833333,194.6159315,0,492.6,1751.7,1089.2
1236,ETH,ET02001,9402654,4059133,41.125,Ethiopia,Afar,Afar Zone 1,41.125,11.70833333,179.0492115,0,4485.8,1751.7,6891.5
1237,ETH,ET02001,9402655,4059134,41.20833333,Ethiopia,Afar,Afar Zone 1,41.20833333,11.70833333,169.886599,0,4467.6,1751.7,4943.1
1238,ETH,ET02001,9402656,4059135,41.29166667,Ethiopia,Afar,Afar Zone 1,41.29166667,11.70833333,161.4084171,0,436.6,0,1505.4
1239,ETH,ET02001,9402657,4059136,41.375,Ethiopia,Afar,Afar Zone 1,41.375,11.70833333,160.402701,0,437,0,1349
1240,ETH,ET04003,9412582,4063381,35.125,Ethiopia,Benishangul Gumuz,Metekel,35.125,11.625,1029.93651,1299,2780,1285.4,0
1241,ETH,ET04003,9412583,4063382,35.20833333,Ethiopia,Benishangul Gumuz,Metekel,35.20833333,11.625,1056.98325,1299,2650.4,1285.4,1750
1242,ETH,ET03005,9412598,4063397,36.45833333,Ethiopia,Amhara,North Gonder,36.45833333,11.625,1413.638784,0,4840.2,0,3680.3
1243,ETH,ET03005,9412599,4063398,36.54166667,Ethiopia,Amhara,North Gonder,36.54166667,11.625,1435.82165,0,2318.9,0,1878.8
1244,ETH,ET03012,9412601,4063400,36.70833333,Ethiopia,Amhara,West Gojam,36.70833333,11.625,1515.229988,0,1781.8,0,2679.1
1245,ETH,ET03012,9412602,4063401,36.79166667,Ethiopia,Amhara,West Gojam,36.79166667,11.625,1445.598916,294.9,525.3,228.4,505.8
1246,ETH,ET03012,9412603,4063402,36.875,Ethiopia,Amhara,West Gojam,36.875,11.625,1513.490599,922.5,1440.9,518.1,1390.4
1247,ETH,ET03012,9412604,4063403,36.95833333,Ethiopia,Amhara,West Gojam,36.95833333,11.625,1472.280776,2226.4,3473.8,1073.1,3157.3
1248,ETH,ET03012,9412605,4063404,37.04166667,Ethiopia,Amhara,West Gojam,37.04166667,11.625,1393.855145,2433.7,4558.8,1861.3,3463.4
1249,ETH,ET03012,9412606,4063405,37.125,Ethiopia,Amhara,West Gojam,37.125,11.625,1340.066271,2106.9,3895.6,1603.5,3394.5
1250,ETH,ET03012,9412607,4063406,37.20833333,Ethiopia,Amhara,West Gojam,37.20833333,11.625,1352.040915,2293.6,4142.4,1728.7,3475
1251,ETH,ET03012,9412608,4063407,37.29166667,Ethiopia,Amhara,West Gojam,37.29166667,11.625,1373.083514,2462.2,4461.6,1905.2,3371.2
1252,ETH,ET03012,9412610,4063409,37.45833333,Ethiopia,Amhara,West Gojam,37.45833333,11.625,1382.379084,2668.7,4430.8,2332.8,3310.3
1253,ETH,ET03009,9412611,4063410,37.54166667,Ethiopia,Amhara,South Gonder,37.54166667,11.625,1390.36347,1631.8,2704.6,1583.6,1959.9
1254,ETH,ET03009,9412612,4063411,37.625,Ethiopia,Amhara,South Gonder,37.625,11.625,1420.316584,2196.5,3073.5,2174,2494.1
1255,ETH,ET03009,9412613,4063412,37.70833333,Ethiopia,Amhara,South Gonder,37.70833333,11.625,1459.770801,2854.1,3553.5,2740.2,2814.6
1256,ETH,ET03009,9412614,4063413,37.79166667,Ethiopia,Amhara,South Gonder,37.79166667,11.625,1439.737643,2596.6,3171.6,2491.9,2548.4
1257,ETH,ET03009,9412615,4063414,37.875,Ethiopia,Amhara,South Gonder,37.875,11.625,1412.131486,3346.9,3805,2970.3,2985.5
1258,ETH,ET03009,9412616,4063415,37.95833333,Ethiopia,Amhara,South Gonder,37.95833333,11.625,1429.766216,3064,3295.6,2719.1,2572.8
1259,ETH,ET03009,9412617,4063416,38.04166667,Ethiopia,Amhara,South Gonder,38.04166667,11.625,1350.366144,4223.4,4454.1,3939.2,3439.7
1260,ETH,ET03009,9412618,4063417,38.125,Ethiopia,Amhara,South Gonder,38.125,11.625,1313.956042,1368.9,1194.6,1323.1,941.4
1261,ETH,ET03009,9412619,4063418,38.20833333,Ethiopia,Amhara,South Gonder,38.20833333,11.625,1325.658096,417,0,417.9,0
1262,ETH,ET03009,9412620,4063419,38.29166667,Ethiopia,Amhara,South Gonder,38.29166667,11.625,1223.738494,842.3,644.1,1014.4,520.6
1263,ETH,ET03009,9412621,4063420,38.375,Ethiopia,Amhara,South Gonder,38.375,11.625,994.5701955,607.6,574.5,711.6,539.6
1264,ETH,ET03009,9412622,4063421,38.45833333,Ethiopia,Amhara,South Gonder,38.45833333,11.625,1007.459381,886.7,654.5,1068.9,618.4
1265,ETH,ET03009,9412623,4063422,38.54166667,Ethiopia,Amhara,South Gonder,38.54166667,11.625,930.6183621,889.5,664.9,1056.8,659.1
1266,ETH,ET03009,9412624,4063423,38.625,Ethiopia,Amhara,South Gonder,38.625,11.625,829.1069166,199.5,267.5,218,293.1
1267,ETH,ET03007,9412625,4063424,38.70833333,Ethiopia,Amhara,North Wollo,38.70833333,11.625,814.8625141,225.2,253.9,329.5,580.3
1268,ETH,ET03007,9412626,4063425,38.79166667,Ethiopia,Amhara,North Wollo,38.79166667,11.625,902.2223647,959.8,942.9,1237.3,1339.3
1269,ETH,ET03007,9412627,4063426,38.875,Ethiopia,Amhara,North Wollo,38.875,11.625,967.4323261,3090.2,2355.4,2694.2,2818.8
1270,ETH,ET03007,9412628,4063427,38.95833333,Ethiopia,Amhara,North Wollo,38.95833333,11.625,981.8607613,3758.6,2601.5,3220.3,2820
1271,ETH,ET03007,9412629,4063428,39.04166667,Ethiopia,Amhara,North Wollo,39.04166667,11.625,907.1284084,3268.5,0,2757.8,0
1272,ETH,ET03007,9412630,4063429,39.125,Ethiopia,Amhara,North Wollo,39.125,11.625,944.3154648,1894,637.5,1855.9,793.3
1273,ETH,ET03007,9412631,4063430,39.20833333,Ethiopia,Amhara,North Wollo,39.20833333,11.625,999.1730702,2537,0,2925.4,0
1274,ETH,ET03007,9412632,4063431,39.29166667,Ethiopia,Amhara,North Wollo,39.29166667,11.625,929.1765429,738.8,457.7,1208.3,755.4
1275,ETH,ET03007,9412633,4063432,39.375,Ethiopia,Amhara,North Wollo,39.375,11.625,985.7374166,301.3,253.9,491.4,370.8
1276,ETH,ET03007,9412634,4063433,39.45833333,Ethiopia,Amhara,North Wollo,39.45833333,11.625,1073.572627,199.8,253.9,323.7,190.2
1277,ETH,ET03010,9412635,4063434,39.54166667,Ethiopia,Amhara,South Wollo,39.54166667,11.625,1143.361347,156.1,259.1,170.4,190.2
1278,ETH,ET03007,9412636,4063435,39.625,Ethiopia,Amhara,North Wollo,39.625,11.625,1000.636821,766.7,688.8,1067.7,708.6
1279,ETH,ET03007,9412637,4063436,39.70833333,Ethiopia,Amhara,North Wollo,39.70833333,11.625,935.4442253,801.5,3133.3,852.6,4717.6
1280,ETH,ET03007,9412638,4063437,39.79166667,Ethiopia,Amhara,North Wollo,39.79166667,11.625,950.7306429,466.1,1047.3,573.2,1405.4
1281,ETH,ET03007,9412639,4063438,39.875,Ethiopia,Amhara,North Wollo,39.875,11.625,799.8585683,0,1084.7,0,1624.2
1282,ETH,ET02001,9412641,4063440,40.04166667,Ethiopia,Afar,Afar Zone 1,40.04166667,11.625,644.9648597,0,4689.5,875.8,3966.5
1283,ETH,ET02001,9412642,4063441,40.125,Ethiopia,Afar,Afar Zone 1,40.125,11.625,605.7653803,0,5173.6,875.8,4613.5
1284,ETH,ET02001,9412652,4063451,40.95833333,Ethiopia,Afar,Afar Zone 1,40.95833333,11.625,226.5128323,0,4445.3,1751.7,4046.9
1285,ETH,ET02001,9412655,4063454,41.20833333,Ethiopia,Afar,Afar Zone 1,41.20833333,11.625,162.9568084,0,4463.6,1751.7,6173.7
1286,ETH,ET02001,9412656,4063455,41.29166667,Ethiopia,Afar,Afar Zone 1,41.29166667,11.625,151.9769652,0,4405,1751.7,3163
1287,ETH,ET02001,9412657,4063456,41.375,Ethiopia,Afar,Afar Zone 1,41.375,11.625,149.9051823,0,474.5,1681.6,706.1
1288,ETH,ET02001,9412658,4063457,41.45833333,Ethiopia,Afar,Afar Zone 1,41.45833333,11.625,159.6544704,0,281.1,1681.6,462.1
1289,ETH,ET02001,9412659,4063458,41.54166667,Ethiopia,Afar,Afar Zone 1,41.54166667,11.625,157.0519267,0,4412.5,1681.6,3627.7
1290,ETH,ET02001,9412660,4063459,41.625,Ethiopia,Afar,Afar Zone 1,41.625,11.625,153.7508697,0,298.4,875.8,265.4
1291,ETH,ET04003,9422582,4067701,35.125,Ethiopia,Benishangul Gumuz,Metekel,35.125,11.54166667,1091.262664,1299,3474.8,1285.4,2365.4
1292,ETH,ET04003,9422583,4067702,35.20833333,Ethiopia,Benishangul Gumuz,Metekel,35.20833333,11.54166667,1097.067365,1299,2686.8,1285.4,1775.4
1293,ETH,ET04003,9422595,4067714,36.20833333,Ethiopia,Benishangul Gumuz,Metekel,36.20833333,11.54166667,1749.753155,1299,1907.6,1285.4,1361.2
1294,ETH,ET04003,9422597,4067716,36.375,Ethiopia,Benishangul Gumuz,Metekel,36.375,11.54166667,1525.880005,1299,3062.8,1285.4,0
1295,ETH,ET03005,9422598,4067717,36.45833333,Ethiopia,Amhara,North Gonder,36.45833333,11.54166667,1488.96235,0,6370.6,0,5314.5
1296,ETH,ET03005,9422599,4067718,36.54166667,Ethiopia,Amhara,North Gonder,36.54166667,11.54166667,1480.667639,0,6595.5,0,5093.2
1297,ETH,ET03012,9422601,4067720,36.70833333,Ethiopia,Amhara,West Gojam,36.70833333,11.54166667,1608.397741,564.1,853.2,348.7,1072
1298,ETH,ET03012,9422602,4067721,36.79166667,Ethiopia,Amhara,West Gojam,36.79166667,11.54166667,1693.30244,591.7,758.1,373.2,791.3
1299,ETH,ET03012,9422603,4067722,36.875,Ethiopia,Amhara,West Gojam,36.875,11.54166667,1600.35392,1792.9,2431.7,663,2466
1300,ETH,ET03012,9422604,4067723,36.95833333,Ethiopia,Amhara,West Gojam,36.95833333,11.54166667,1501.920209,3006.3,4882.8,2335.2,3802.9
1301,ETH,ET03012,9422605,4067724,37.04166667,Ethiopia,Amhara,West Gojam,37.04166667,11.54166667,1429.304114,2702.1,4884.2,2158.4,3660.4
1302,ETH,ET03012,9422606,4067725,37.125,Ethiopia,Amhara,West Gojam,37.125,11.54166667,1369.566173,2696.3,4668.8,2492.3,3857.2
1303,ETH,ET03012,9422607,4067726,37.20833333,Ethiopia,Amhara,West Gojam,37.20833333,11.54166667,1404.690743,3017.3,5017.8,2573.4,3984.2
1304,ETH,ET03012,9422608,4067727,37.29166667,Ethiopia,Amhara,West Gojam,37.29166667,11.54166667,1382.942153,3124,4974.3,2390.8,4224.3
1305,ETH,ET03012,9422609,4067728,37.375,Ethiopia,Amhara,West Gojam,37.375,11.54166667,1381.7452,2599.4,4716.3,2076.3,3897.3
1306,ETH,ET03012,9422610,4067729,37.45833333,Ethiopia,Amhara,West Gojam,37.45833333,11.54166667,1324.449161,2347,4565.7,1883.4,3358.4
1307,ETH,ET03009,9422611,4067730,37.54166667,Ethiopia,Amhara,South Gonder,37.54166667,11.54166667,1300.051619,1331.2,2713.7,1220.2,1800.6
1308,ETH,ET03009,9422612,4067731,37.625,Ethiopia,Amhara,South Gonder,37.625,11.54166667,1320.305466,1070.9,1933.1,1105.2,1386.7
1309,ETH,ET03009,9422613,4067732,37.70833333,Ethiopia,Amhara,South Gonder,37.70833333,11.54166667,1400.355114,2608.8,3424.8,2516.1,2722.2
1310,ETH,ET03009,9422614,4067733,37.79166667,Ethiopia,Amhara,South Gonder,37.79166667,11.54166667,1378.801434,2003,2349.3,1850,1941.5
1311,ETH,ET03009,9422615,4067734,37.875,Ethiopia,Amhara,South Gonder,37.875,11.54166667,1407.806876,2248,2333.7,2113.4,1878.6
1312,ETH,ET03009,9422616,4067735,37.95833333,Ethiopia,Amhara,South Gonder,37.95833333,11.54166667,1374.132438,2123.2,2177.8,2058.9,1733.8
1313,ETH,ET03009,9422617,4067736,38.04166667,Ethiopia,Amhara,South Gonder,38.04166667,11.54166667,1314.881058,1995.3,2201.9,1895.4,1755.4
1314,ETH,ET03009,9422618,4067737,38.125,Ethiopia,Amhara,South Gonder,38.125,11.54166667,1278.1982,1560.3,1573.3,1389.8,1296.4
1315,ETH,ET03009,9422619,4067738,38.20833333,Ethiopia,Amhara,South Gonder,38.20833333,11.54166667,1305.841601,659,366.4,632.8,275.9
1316,ETH,ET03009,9422620,4067739,38.29166667,Ethiopia,Amhara,South Gonder,38.29166667,11.54166667,1176.962921,356.2,284.7,430,304.8
1317,ETH,ET03009,9422621,4067740,38.375,Ethiopia,Amhara,South Gonder,38.375,11.54166667,1010.970096,632.2,806.1,711.6,630.6
1318,ETH,ET03009,9422622,4067741,38.45833333,Ethiopia,Amhara,South Gonder,38.45833333,11.54166667,858.6087027,736.4,1206.7,784.2,862.4
1319,ETH,ET03009,9422623,4067742,38.54166667,Ethiopia,Amhara,South Gonder,38.54166667,11.54166667,866.1138729,244.2,277.8,266.5,269.8
1320,ETH,ET03009,9422624,4067743,38.625,Ethiopia,Amhara,South Gonder,38.625,11.54166667,861.2228757,195,258.7,224.1,263.9
1321,ETH,ET03007,9422625,4067744,38.70833333,Ethiopia,Amhara,North Wollo,38.70833333,11.54166667,835.7573816,221.9,399,306.4,748.6
1322,ETH,ET03007,9422626,4067745,38.79166667,Ethiopia,Amhara,North Wollo,38.79166667,11.54166667,844.7626719,294.9,258.2,462.5,484.2
1323,ETH,ET03007,9422627,4067746,38.875,Ethiopia,Amhara,North Wollo,38.875,11.54166667,879.2742163,549.6,530.4,838.3,763.7
1324,ETH,ET03007,9422628,4067747,38.95833333,Ethiopia,Amhara,North Wollo,38.95833333,11.54166667,846.4470857,766.7,734.9,1052.2,1067.6
1325,ETH,ET03007,9422629,4067748,39.04166667,Ethiopia,Amhara,North Wollo,39.04166667,11.54166667,944.8992673,956.6,857.7,1312.4,1251.6
1326,ETH,ET03007,9422630,4067749,39.125,Ethiopia,Amhara,North Wollo,39.125,11.54166667,887.4365242,2122.9,1588.7,2121.8,1941.1
1327,ETH,ET03007,9422631,4067750,39.20833333,Ethiopia,Amhara,North Wollo,39.20833333,11.54166667,901.9721663,691.3,455.7,1110.1,712.9
1328,ETH,ET03010,9422632,4067751,39.29166667,Ethiopia,Amhara,South Wollo,39.29166667,11.54166667,853.8138512,542.8,661.4,650.6,799.5
1329,ETH,ET03010,9422633,4067752,39.375,Ethiopia,Amhara,South Wollo,39.375,11.54166667,1006.36446,329.4,265.8,407.9,309.9
1330,ETH,ET03010,9422634,4067753,39.45833333,Ethiopia,Amhara,South Wollo,39.45833333,11.54166667,1079.178027,228.3,253.9,278.9,190.2
1331,ETH,ET03010,9422635,4067754,39.54166667,Ethiopia,Amhara,South Wollo,39.54166667,11.54166667,1140.387961,172.2,0,211.7,0
1332,ETH,ET03007,9422636,4067755,39.625,Ethiopia,Amhara,North Wollo,39.625,11.54166667,967.6894328,688.7,725.8,895,702.8
1333,ETH,ET03007,9422637,4067756,39.70833333,Ethiopia,Amhara,North Wollo,39.70833333,11.54166667,939.5973777,895,3258.6,884.1,4544.7
1334,ETH,ET03007,9422638,4067757,39.79166667,Ethiopia,Amhara,North Wollo,39.79166667,11.54166667,921.0062957,435.2,1234.6,490,1907.8
1335,ETH,ET03007,9422639,4067758,39.875,Ethiopia,Amhara,North Wollo,39.875,11.54166667,860.3970068,250.5,860.3,289.1,1227.8
1336,ETH,ET03010,9422640,4067759,39.95833333,Ethiopia,Amhara,South Wollo,39.95833333,11.54166667,721.2720859,0,1712,0,1606.6
1337,ETH,ET02001,9422642,4067761,40.125,Ethiopia,Afar,Afar Zone 1,40.125,11.54166667,634.192652,0,5013.1,875.8,3613.2
1338,ETH,ET02001,9422652,4067771,40.95833333,Ethiopia,Afar,Afar Zone 1,40.95833333,11.54166667,225.0556058,0,4468.1,1751.7,3978.8
1339,ETH,ET02001,9422655,4067774,41.20833333,Ethiopia,Afar,Afar Zone 1,41.20833333,11.54166667,184.7327921,0,675.8,1751.7,1339.9
1340,ETH,ET02001,9422656,4067775,41.29166667,Ethiopia,Afar,Afar Zone 1,41.29166667,11.54166667,154.3028585,0,2011.3,1751.7,3489.4
1341,ETH,ET02001,9422657,4067776,41.375,Ethiopia,Afar,Afar Zone 1,41.375,11.54166667,150.0324814,0,4435.6,1681.6,4281.7
1342,ETH,ET02001,9422658,4067777,41.45833333,Ethiopia,Afar,Afar Zone 1,41.45833333,11.54166667,151.6579749,0,1495.3,1681.6,1425.3
1343,ETH,ET02001,9422659,4067778,41.54166667,Ethiopia,Afar,Afar Zone 1,41.54166667,11.54166667,151.3540796,0,4448.3,1681.6,2231.5
1344,ETH,ET02001,9422660,4067779,41.625,Ethiopia,Afar,Afar Zone 1,41.625,11.54166667,162.5702269,0,281.1,0,163
1345,ETH,ET04003,9432592,4072031,35.95833333,Ethiopia,Benishangul Gumuz,Metekel,35.95833333,11.45833333,1554.395558,1299,2331.2,1285.4,1702.1
1346,ETH,ET04003,9432594,4072033,36.125,Ethiopia,Benishangul Gumuz,Metekel,36.125,11.45833333,1622.078837,1299,2361.2,1285.4,1669.9
1347,ETH,ET04003,9432595,4072034,36.20833333,Ethiopia,Benishangul Gumuz,Metekel,36.20833333,11.45833333,2014.758569,1887.5,956.4,1743.5,754
1348,ETH,ET04003,9432596,4072035,36.29166667,Ethiopia,Benishangul Gumuz,Metekel,36.29166667,11.45833333,1705.611547,1299,2299.7,1285.4,1644.4
1349,ETH,ET04003,9432597,4072036,36.375,Ethiopia,Benishangul Gumuz,Metekel,36.375,11.45833333,1540.649865,1299,3490.9,1285.4,2287.2
1350,ETH,ET03005,9432598,4072037,36.45833333,Ethiopia,Amhara,North Gonder,36.45833333,11.45833333,1506.996049,0,6548.5,0,4923.6
1351,ETH,ET03002,9432599,4072038,36.54166667,Ethiopia,Amhara,Awi,36.54166667,11.45833333,1470.67692,0,3487.4,0,2807.5
1352,ETH,ET03012,9432601,4072040,36.70833333,Ethiopia,Amhara,West Gojam,36.70833333,11.45833333,1496.354875,0,1362.4,0,1058
1353,ETH,ET03012,9432602,4072041,36.79166667,Ethiopia,Amhara,West Gojam,36.79166667,11.45833333,1601.326976,629.1,1045.2,316.7,1000.4
1354,ETH,ET03012,9432603,4072042,36.875,Ethiopia,Amhara,West Gojam,36.875,11.45833333,1552.758775,2233.6,3306.5,1225.4,3002.6
1355,ETH,ET03012,9432604,4072043,36.95833333,Ethiopia,Amhara,West Gojam,36.95833333,11.45833333,1484.011897,3115.2,5216.5,2637.2,3958.6
1356,ETH,ET03012,9432605,4072044,37.04166667,Ethiopia,Amhara,West Gojam,37.04166667,11.45833333,1444.436173,2958.8,5000.2,2570.9,3877.4
1357,ETH,ET03012,9432606,4072045,37.125,Ethiopia,Amhara,West Gojam,37.125,11.45833333,1419.867937,3297.5,5303.9,2860.7,4220.7
1358,ETH,ET03012,9432607,4072046,37.20833333,Ethiopia,Amhara,West Gojam,37.20833333,11.45833333,1441.806823,3314.2,5049.4,2868.1,4165.9
1359,ETH,ET03012,9432608,4072047,37.29166667,Ethiopia,Amhara,West Gojam,37.29166667,11.45833333,1380.821467,3305.8,4673.3,2575.9,4363.5
1360,ETH,ET03012,9432609,4072048,37.375,Ethiopia,Amhara,West Gojam,37.375,11.45833333,1375.713329,1829.2,2888.8,1554.4,2414
1361,ETH,ET03012,9432610,4072049,37.45833333,Ethiopia,Amhara,West Gojam,37.45833333,11.45833333,1356.472847,1324.8,2174.4,1141.8,1781.1
1362,ETH,ET03012,9432611,4072050,37.54166667,Ethiopia,Amhara,West Gojam,37.54166667,11.45833333,1231.807808,1637.7,3276.7,1276.9,2497.5
1363,ETH,ET03012,9432612,4072051,37.625,Ethiopia,Amhara,West Gojam,37.625,11.45833333,1214.855921,771.2,1348.9,604.1,1373.2
1364,ETH,ET03009,9432613,4072052,37.70833333,Ethiopia,Amhara,South Gonder,37.70833333,11.45833333,1315.169711,305,463.9,336.1,375.7
1365,ETH,ET03009,9432614,4072053,37.79166667,Ethiopia,Amhara,South Gonder,37.79166667,11.45833333,1327.132634,535,697.6,526.9,600.1
1366,ETH,ET03009,9432615,4072054,37.875,Ethiopia,Amhara,South Gonder,37.875,11.45833333,1352.896828,1387.7,1529.6,1286.8,1243.3
1367,ETH,ET03009,9432616,4072055,37.95833333,Ethiopia,Amhara,South Gonder,37.95833333,11.45833333,1320.572028,1703,1890,1650.2,1514.5
1368,ETH,ET03009,9432617,4072056,38.04166667,Ethiopia,Amhara,South Gonder,38.04166667,11.45833333,1265.345013,535,622,511.7,536.4
1369,ETH,ET03009,9432618,4072057,38.125,Ethiopia,Amhara,South Gonder,38.125,11.45833333,1228.50092,1319.6,1484.7,1105.2,1196.8
1370,ETH,ET03009,9432619,4072058,38.20833333,Ethiopia,Amhara,South Gonder,38.20833333,11.45833333,1230.28881,1705.1,1606.2,1501.8,1215.3
1371,ETH,ET03009,9432620,4072059,38.29166667,Ethiopia,Amhara,South Gonder,38.29166667,11.45833333,1188.441931,1709.4,1593.2,1725.9,1257.3
1372,ETH,ET03009,9432621,4072060,38.375,Ethiopia,Amhara,South Gonder,38.375,11.45833333,1010.447965,326.8,349.1,387.6,332.5
1373,ETH,ET03009,9432622,4072061,38.45833333,Ethiopia,Amhara,South Gonder,38.45833333,11.45833333,909.8769657,760,1020.2,863,763.7
1374,ETH,ET03009,9432623,4072062,38.54166667,Ethiopia,Amhara,South Gonder,38.54166667,11.45833333,813.9232922,562.1,1566.4,572.3,1179.2
1375,ETH,ET03009,9432624,4072063,38.625,Ethiopia,Amhara,South Gonder,38.625,11.45833333,874.5063135,235.2,321.2,272.5,323.7
1376,ETH,ET03007,9432625,4072064,38.70833333,Ethiopia,Amhara,North Wollo,38.70833333,11.45833333,807.1409038,168.1,304.6,231.3,594.1
1377,ETH,ET03007,9432626,4072065,38.79166667,Ethiopia,Amhara,North Wollo,38.79166667,11.45833333,923.6129699,738.5,706.3,988.6,1021.6
1378,ETH,ET03007,9432627,4072066,38.875,Ethiopia,Amhara,North Wollo,38.875,11.45833333,952.0801659,2776.2,2366,2497.6,3360.8
1379,ETH,ET03007,9432628,4072067,38.95833333,Ethiopia,Amhara,North Wollo,38.95833333,11.45833333,905.6995332,1597.9,1506.5,1821.2,2143.9
1380,ETH,ET03007,9432629,4072068,39.04166667,Ethiopia,Amhara,North Wollo,39.04166667,11.45833333,909.2395711,752,808.6,982.9,1127.8
1381,ETH,ET03007,9432630,4072069,39.125,Ethiopia,Amhara,North Wollo,39.125,11.45833333,819.9692393,272.7,253.9,422.1,439.5
1382,ETH,ET03010,9432631,4072070,39.20833333,Ethiopia,Amhara,South Wollo,39.20833333,11.45833333,818.6430317,512.9,651.9,609.3,768.9
